RU_S1,RU_S2,RU_S3,LAT_S1,LAT_S2,LAT_S3,TP_S1,TP_S2,TP_S3,QoS_S1,QoS_S2,QoS_S3,EnergyEfficiency,SEC_NEW_S1,SEC_NEW_S2,SEC_NEW_S3,PL_S1,PL_S2,PL_S3
0.17479942604853788,0.11785928234114967,0.10423114260297206,0.37132567291801427,0.1104700080506151,0.2475801180481586,0.0,0.11962008150590989,0.1181606371925901,0.0,1.0,1.0,0.20356423572517768,0.6013699703747892,0.9999999999999999,1.0,0.39863002962521077,0.0,0.0
0.17805423655911795,0.12045649635246264,0.10793437484291935,0.20866799792481208,0.22912321987109538,0.34489513056988974,0.022625323157436945,0.07971779907324879,0.08371339084936995,1.0,1.0,1.0,0.20380404704400323,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.18465641717026754,0.1285851292427837,0.1137082009202488,0.42136410798912477,0.7129444155318477,0.5367459587094945,0.0,0.0,0.01440617282655967,0.0,0.0,1.0,0.2146396980116747,0.48777419206150213,0.34622881772442604,1.0,0.5122258079384978,0.6537711822755738,0.0
0.19471641959784164,0.13661181428351815,0.12169039376177937,0.6390673938334082,0.7040781120639655,0.7405826241172446,0.0,0.0,0.0,0.0,0.0,0.0,0.22492029335479335,0.20060901543107917,0.36141746025505206,0.4761194280380201,0.7993909845689208,0.6385825397449479,0.5238805719619798
0.19471641959784164,0.14669563491037313,0.12825243125273955,0.0,0.8826175736550721,0.6095916306014538,0.1160946172736871,0.0,0.0,1.0,0.0,0.0,0.2268218090466445,1.0,0.1143624356093289,0.8705034227497337,0.0,0.8856375643906711,0.12949657725026606
0.19981048377261285,0.15500967036511254,0.1373340699053066,0.32577461346608133,0.7290638179180389,0.8417646236565107,0.0,0.0,0.0,0.0,0.0,0.0,0.22659060280497423,0.7351210377078796,0.31956142211663174,0.25550727712562527,0.26487896229212027,0.6804385778833681,0.7444927228743747
0.19981048377261285,0.1613646865518889,0.13924215530979334,0.0,0.5584230535359499,0.1779913071796953,0.11770390118309619,0.0,0.15241666620485853,1.0,0.0,1.0,0.2340498685449255,1.0,0.6799796835006057,1.0,0.0,0.32002031649939416,0.0
0.20340654938728459,0.1655926563108558,0.14660949484289443,0.2304399618108537,0.37234784578616154,0.6839110829385301,0.014357003968666184,0.0338263252705657,0.0,1.0,1.0,0.0,0.22796006563849147,1.0,0.9999999999999999,0.6282029715859065,0.0,0.0,0.3717970284140937
0.2157525679627224,0.17317161364147288,0.14906283789671393,0.7818811626294402,0.6651171454209766,0.2287431854521306,0.0,0.0,0.13533832491285055,0.0,0.0,1.0,0.25651130035188663,0.09908853621655844,0.43295987931654645,1.0,0.9009114637834416,0.5670401206834533,0.0
0.22026886157083808,0.18073482051107465,0.15641636832322003,0.2890502289937024,0.6637458822195624,0.6826375721850321,0.0,0.0,0.0,0.0,0.0,0.0,0.2586536527779084,0.8736482065206197,0.4356308782998869,0.6319106592865165,0.12635179347938033,0.564369121700113,0.36808934071348354
0.22516203408316943,0.18352202662252476,0.15915422674303903,0.3130119940423234,0.2458349943951374,0.2552059131840935,0.0,0.08450990349807731,0.1273001281281604,0.0,1.0,1.0,0.2647159664444092,0.7795772635817073,0.9999999999999999,1.0,0.22042273641829258,0.0,0.0
0.22978603534982828,0.18647170379177774,0.1595734636767404,0.2959007169053749,0.2601207083257591,0.03915949720422092,0.0,0.07942519569435236,0.21315768982214006,0.0,1.0,1.0,0.2772882911926926,0.8451988034776527,0.9999999999999999,1.0,0.1548011965223473,0.0,0.0
0.23396057284101796,0.19366663003383716,0.16352052495387193,0.26730044280557536,0.6316697536025451,0.3675239365841541,0.0,0.0,0.08339452735657756,0.0,0.0,1.0,0.2878461263614631,0.9736373814563177,0.5014183064291958,1.0,0.026362618543682288,0.49858169357080406,0.0
0.23969325281227244,0.19366663003383716,0.1714164906453467,0.36629979392007367,0.0,0.7326387431582251,0.0,0.18436318361387966,0.0,0.0,1.0,0.0,0.2750109024720393,0.6144947302386086,0.9999999999999999,0.4960197309763865,0.3855052697613912,0.0,0.5039802690236136
0.24135478339015243,0.19666227134507502,0.17161948196347243,0.1067511195636145,0.2641613453409922,0.018964386668847862,0.07805346704500435,0.07952563017022495,0.2259790704535496,1.0,1.0,1.0,0.28336490467049913,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.24770401489362165,0.19666227134507502,0.17710376491927782,0.40535852223759716,0.0,0.5099609505563079,0.0,0.1855292231365088,0.027101690291339714,0.0,1.0,1.0,0.2785522486568959,0.5210589738311071,0.9999999999999999,1.0,0.47894102616889284,0.0,0.0
0.2572676169257669,0.20177557008610686,0.1838340753276585,0.6079391175321867,0.449898133350807,0.6251299726438574,0.0,0.005046537273132704,0.0,0.0,1.0,0.0,0.28618468694874544,0.22906799428757235,0.9999999999999999,0.8150809729327135,0.7709320057124276,0.0,0.1849190270672867
0.2648023810781052,0.20705826314272485,0.18567480372735268,0.48027974246605015,0.46471974654010356,0.1717183773017308,0.0,0.0,0.16818922594060687,0.0,0.0,1.0,0.3048189136901054,0.38436723953432855,0.9904737725307368,1.0,0.6156327604656714,0.009526227469263127,0.0
0.274613019006448,0.21213032049127428,0.19398646714205126,0.6234354644334766,0.44628880639338336,0.7709246300631021,0.0,0.006654014623820143,0.0,0.0,1.0,0.0,0.308483318767228,0.2145452488024751,0.9999999999999999,0.40388417318922,0.7854547511975248,0.0,0.5961158268107801
0.28169223270785,0.21694232169055544,0.19845536591878565,0.4515190548423177,0.4235222295185937,0.4159205407184039,0.0,0.01625597923308016,0.06816596004969717,0.0,1.0,1.0,0.3179870396173623,0.4314758074344503,0.9999999999999999,1.0,0.5685241925655498,0.0,0.0
0.28930529166976166,0.22568297562239942,0.20539465255063838,0.48521923632176667,0.7661313069534799,0.6444203703749543,0.0,0.0,0.0,0.0,0.0,0.0,0.32932743978885437,0.3768385192974169,0.2624954398939908,0.7499943169203833,0.6231614807025829,0.737504560106009,0.25000568307961657
0.29062526106049996,0.231777325987997,0.20576209064595796,0.08484539322179337,0.5356646232081097,0.034322729452785576,0.10174401643741292,0.0,0.23355158489601915,1.0,0.0,1.0,0.34321235328167043,1.0,0.7454039533877747,1.0,0.0,0.2545960466122253,0.0
0.2914220405361065,0.23464791833205995,0.20922979807808473,0.05125183578045019,0.2531675680765328,0.32302765863936767,0.12128750814511928,0.09092326726367199,0.10977976050421188,1.0,1.0,1.0,0.34034740641300454,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.293834969421286,0.23573499713612084,0.21616144862518472,0.15487027828090305,0.09605325982648727,0.6437156171972277,0.062086150266996924,0.15958271589263126,0.0,1.0,1.0,0.0,0.32654301955723053,1.0,0.9999999999999999,0.7523035304661945,0.0,0.0,0.24769646953380584
0.30223823543610645,0.2381971119418817,0.21815029106291495,0.5350136693165596,0.2172357784291989,0.18551118253168508,0.0,0.10734099650346658,0.1721432910075897,0.0,1.0,1.0,0.34109184805467097,0.30870687158668936,0.9999999999999999,1.0,0.6912931284133106,0.0,0.0
0.31023814016143086,0.24368621862814616,0.2238849217073524,0.5096093811706621,0.4827733235602691,0.5331208836330618,0.0,0.0,0.01914933035551236,0.0,0.0,1.0,0.35020161521819926,0.3418028882505815,0.9212776504553079,1.0,0.6581971117494185,0.07872234954469212,0.0
0.3131290258624659,0.24775698702600552,0.2301906818453413,0.18542757961008347,0.3585626979522942,0.5859179841396929,0.046769715767956924,0.04637181596742688,0.0,1.0,1.0,0.0,0.34521249325717296,1.0,0.9999999999999999,0.9605940670732971,0.0,0.0,0.03940593292670287
0.31497571221404214,0.2561170307581549,0.2345152491843192,0.11861747341491878,0.7330629284827753,0.4025393647969835,0.08796101768426035,0.0,0.07876711953034658,1.0,0.0,1.0,0.3530257642532284,1.0,0.3131270008295205,1.0,0.0,0.6868729991704794,0.0
0.3226140374537158,0.2618761271737399,0.2405655117352955,0.4868130221813228,0.5063756282848765,0.5623055915618581,0.0,0.0,0.006341536184814772,0.0,0.0,1.0,0.3611244902885766,0.37444189056764726,0.8382560238996998,1.0,0.6255581094323527,0.16174397610029997,0.0
0.3266774492976899,0.26518879938016354,0.24093195025900271,0.2602239388639013,0.29202040028577453,0.03422938906911565,0.001187469917173174,0.07894969912829514,0.24871822010949374,1.0,1.0,1.0,0.3745704467947868,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.32874198073269384,0.2681662465785524,0.2452845677136628,0.13257123518675643,0.2625619756081461,0.40514020126481254,0.08241661757596203,0.09318698206564238,0.07909209993195819,1.0,1.0,1.0,0.37155477072128607,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.3345800985689162,0.2681662465785524,0.2482790202043872,0.3729839289225424,0.0,0.2790601688365755,0.0,0.2156600030701205,0.13814654960616593,0.0,1.0,1.0,0.37360135658460436,0.5971171457766868,0.9999999999999999,1.0,0.40288285422331316,0.0,0.0
0.3374471062287237,0.27512284246884183,0.2511083399040154,0.18390191688782695,0.6108986461778363,0.2637098592388823,0.05094048817378478,0.0,0.14602008597251467,1.0,0.0,1.0,0.385014618472038,1.0,0.5477046944038807,1.0,0.0,0.4522953055961193,0.0
0.3374471062287237,0.2765976817876072,0.25745053810092744,0.0,0.13026227346008,0.58928461364274,0.17073849585099976,0.15767191732963753,0.0,1.0,1.0,0.0,0.3689104497782685,1.0,0.9999999999999999,0.9473407754465559,0.0,0.0,0.052659224553444066
0.33919678522943936,0.2782026640572646,0.259112377006665,0.11240115934736171,0.14173749071485806,0.15505481305685465,0.09797995591993387,0.15273849573448497,0.19963391450050888,1.0,1.0,1.0,0.37055380018746176,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.3433990251551255,0.28548279561030504,0.2624121018693121,0.2690642085970816,0.6390930892542196,0.3074255801313732,0.0,0.0,0.12814656870913793,0.0,0.0,1.0,0.3837626927556643,0.9649266165101045,0.485605906912446,1.0,0.035073383489895665,0.5143940930875539,0.0
0.35135974509464146,0.28808152647169344,0.26933048000133064,0.507139989540964,0.22925666902216219,0.6424906502845542,0.0,0.1133762803205167,0.0,0.0,1.0,0.0,0.38342732187902007,0.34519676204938027,0.9999999999999999,0.7563293458950424,0.6548032379506197,0.0,0.2436706541049576
0.35285746656667777,0.29012146568692404,0.27189977204684945,0.09624788994782618,0.18006656140712302,0.23952920387720944,0.11263485681466351,0.1378941180469912,0.1632668403707095,1.0,1.0,1.0,0.3827583677620936,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.35412389992588417,0.29457692344083924,0.27261470544213173,0.08141007350984045,0.39228842645581624,0.0667618895487818,0.12313229957821932,0.034543297286987816,0.24738189489393694,1.0,1.0,1.0,0.3923398541509675,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.358057985108904,0.2977365714281674,0.27267076404138224,0.25198571439198475,0.27857573469361013,0.0052867095357331095,0.006966542332618495,0.09122142967035099,0.2772658383112645,1.0,1.0,1.0,0.4064429197080126,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.3598875925719724,0.3007389569232584,0.2766749630332068,0.11752316182032913,0.2647541832853278,0.372825237816334,0.10006953139659448,0.09870427227208856,0.09945611273871212,1.0,1.0,1.0,0.4040326474385427,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.36351712780791684,0.30105551284724025,0.28288166095261036,0.23257423166391514,0.027993266729196133,0.5767642006644357,0.02063820630181245,0.2171234221433948,0.0,1.0,1.0,0.0,0.39273263533836955,1.0,0.9999999999999999,0.9974117005708303,0.0,0.0,0.00258829942916963
0.3670011358146011,0.3054504503095223,0.2878731628842207,0.2232929371308448,0.38698442030727326,0.4643430186955088,0.027382197043309204,0.0380189685568794,0.05578971532574818,1.0,1.0,1.0,0.3934413500863836,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.367789237345945,0.3054504503095223,0.29110927452109836,0.05069423217581723,0.0,0.3015160169837733,0.14948351771140667,0.2332645538681719,0.1378445610871116,1.0,1.0,1.0,0.38510928442457315,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.37106081964154863,0.30811278797302816,0.29110927452109836,0.20973850154457843,0.23485227283110774,0.0,0.037353596572058806,0.11541925120234539,0.28919201116409504,1.0,1.0,1.0,0.39701404928049566,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.3780618923439352,0.3092381366466361,0.29379406852326717,0.44658214828817494,0.09943074664316566,0.2502714193051814,0.0,0.18456412256219557,0.1643523805156675,0.0,1.0,1.0,0.40488220324374735,0.4401723865902141,0.9999999999999999,1.0,0.5598276134097858,0.0,0.0
0.38102528721669365,0.31607513811279614,0.2986060282617047,0.19005987471100375,0.6004717558726912,0.4477123929006869,0.05279446180975974,0.0,0.0653285025785296,1.0,0.0,1.0,0.41023045335282804,1.0,0.5721472122842085,1.0,0.0,0.42785278771579127,0.0
0.38102528721669365,0.3190881907775133,0.29996719816613004,0.0,0.2656918485659309,0.1270354985187324,0.1920781883194699,0.10210380497679263,0.22901664886628612,1.0,1.0,1.0,0.41236458795726927,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.38211682460347,0.3210296938046067,0.303227781867181,0.0701838198524627,0.17139528567053214,0.30378951052649306,0.1410600811330937,0.15168320160769228,0.1396911089089913,1.0,1.0,1.0,0.40854414618398716,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.38211682460347,0.32291869641265997,0.3058114547803976,0.0,0.1667697721054447,0.2408668116418469,0.19264562934985427,0.15470855558223498,0.17276026022843494,1.0,1.0,1.0,0.40456442435174367,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.387427423045331,0.32787839925317935,0.30783118095243645,0.339523248399899,0.436454276512861,0.18838670551367234,0.0,0.013691145850551272,0.2005242626631006,0.0,1.0,1.0,0.4192405084374746,0.6909697053740302,0.9999999999999999,1.0,0.3090302946259697,0.0,0.0
0.38965087890887223,0.3311392999273382,0.31197581206470637,0.14274573561831383,0.28747225242247954,0.38585239133924054,0.08953109823769359,0.09312725449244395,0.09913414970747512,1.0,1.0,1.0,0.41769283569157345,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.39580397184590027,0.3351802275745744,0.3158048460239429,0.39294014193642834,0.35594541697299326,0.3565715184667691,0.0,0.05714514960149752,0.11517339225056404,0.0,1.0,1.0,0.4265748072960345,0.5487519886864156,0.9999999999999999,1.0,0.45124801131358416,0.0,0.0
0.3966392627202118,0.33991386717833966,0.31749721419776467,0.053726238111289154,0.41665963187392,0.15789899209265681,0.15928690296874592,0.024780696762274977,0.22005340144492339,1.0,1.0,1.0,0.4330249700379114,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4035695050734311,0.3465200848436319,0.32236228112063425,0.4421062237886028,0.5803433525150571,0.45263215749505564,0.0,0.0,0.06554571183200823,0.0,0.0,1.0,0.44578552376611036,0.4482247942569671,0.6218161203176372,1.0,0.5517752057430327,0.3781838796823627,0.0
0.40883329627213577,0.3481223972806103,0.326926650505064,0.3365519490983681,0.1415021126151107,0.42476986537157424,0.0,0.17708283473359476,0.0809901142744953,0.0,1.0,1.0,0.44548343761020615,0.7002059571322155,0.9999999999999999,1.0,0.2997940428677846,0.0,0.0
0.41240847414860254,0.3498543306244551,0.32973411404227737,0.22910790776390796,0.15292823958597573,0.2616778290026701,0.026318559081556208,0.17139993819384822,0.16910179691577573,1.0,1.0,1.0,0.4475990285382925,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4188601545808803,0.3540610717789577,0.3318826463548983,0.4118423900866373,0.37048655414432713,0.20037788046131777,0.0,0.05133490756060092,0.20284272963142325,0.0,1.0,1.0,0.4630126457350068,0.5072635581898215,0.9999999999999999,1.0,0.49273644181017845,0.0,0.0
0.4244346575690124,0.3599733090886283,0.3318826463548983,0.3562687392201928,0.5197571334328385,0.0,0.0,0.0,0.311012555081953,0.0,0.0,1.0,0.48734611871891387,0.6417972793037596,0.7945355766491785,1.0,0.3582027206962402,0.20546442335082135,0.0
0.42562310853198765,0.3619516142289519,0.3331737888697007,0.07640518113738948,0.17463740602909533,0.12050749478840225,0.1535163339607198,0.1634838794876238,0.2465263098246921,1.0,1.0,1.0,0.48996905727614504,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4303882370331526,0.36739350539038523,0.33561494446381723,0.3048737594363365,0.47864439894046307,0.22760933177144593,0.0,0.0,0.18939935590390625,0.0,0.0,1.0,0.5039638515566409,0.8098687209786495,0.9366426868287144,1.0,0.19013127902135044,0.06335731317128557,0.0
0.43093825513358036,0.3704900685920846,0.34106748067117454,0.035391016296491544,0.2730318622596912,0.5070232857112004,0.1901347542767208,0.10952279524824575,0.03792294947614041,1.0,1.0,1.0,0.49420831126278886,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.43452933730002213,0.3736471514367949,0.3460965608493505,0.23012216389233836,0.27835032506982677,0.4678231406397754,0.02708097465464323,0.10715547019134382,0.0599695994754475,1.0,1.0,1.0,0.49236772828318554,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4373390307850608,0.3781366830048735,0.3484295525853326,0.18023948524305028,0.39527436266771226,0.2175452856887261,0.06985249251298074,0.03942961441438306,0.19937494146143167,1.0,1.0,1.0,0.5005177351581716,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4401785465383697,0.3781366830048735,0.3522301884741377,0.18214522805226027,0.0,0.35393595769976594,0.06875187956161626,0.27182328578762943,0.12438186026172783,1.0,1.0,1.0,0.4941902388558006,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.44523921802991734,0.3806886672263207,0.3573840082924433,0.3236536610555982,0.22514380615802504,0.47937360794508294,0.0,0.14020550818743674,0.05466396987158432,0.0,1.0,1.0,0.493754199532189,0.7422660692555425,0.9999999999999999,1.0,0.2577339307444575,0.0,0.0
0.4489030277273735,0.3854143046520326,0.3597774625541208,0.23475962400831588,0.4159587691751202,0.22317122717758298,0.024070840297205003,0.027689514606205112,0.20026049559993003,1.0,1.0,1.0,0.5040331158782605,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4526558812172677,0.38730162802163365,0.3606188745974266,0.24043624709149694,0.1666218155130574,0.07856385271220022,0.019267609269477418,0.17724747618801293,0.28273108039581435,1.0,1.0,1.0,0.5134308285674685,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.45493568945840385,0.3889686052475157,0.3619661220842083,0.14635242170956272,0.14720272536089585,0.12573770566566117,0.10357884802382981,0.1895507586188055,0.25654152493604454,1.0,1.0,1.0,0.5175693937731287,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.45493568945840385,0.39125440039630294,0.3626271641232991,0.0,0.20171624527964613,0.06173237546559969,0.23454425790435418,0.15751753588207598,0.2933443209825295,1.0,1.0,1.0,0.520405297182851,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4553266933087811,0.39125440039630294,0.36431990518493473,0.02516462031269862,0.0,0.15793373024836083,0.2122495247694779,0.2794323848552216,0.23920525530746042,1.0,1.0,1.0,0.5157008705235033,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4561084369993426,0.39465318470732674,0.36672262057282723,0.05028569913409037,0.299584282289172,0.22403290659175074,0.1901471172174628,0.09907345076978127,0.20226229477813443,1.0,1.0,1.0,0.5169553433154901,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.46207217024919583,0.3954308998753165,0.36745577608153135,0.3809447149765428,0.06874054773682163,0.06846239380759947,0.0,0.23998668610810295,0.2920111652566906,0.0,1.0,1.0,0.5291381579309746,0.5772161471815058,0.9999999999999999,1.0,0.42278385281849395,0.0,0.0
0.46682101257202074,0.39789066930726463,0.3683178291942265,0.30383843892737267,0.21702937805494943,0.08048965739382627,0.0,0.1503477766572251,0.2855318839894035,0.0,1.0,1.0,0.5420866975342196,0.8138386527580252,0.9999999999999999,1.0,0.18616134724197475,0.0,0.0
0.4696567817979966,0.4014648724220357,0.3689640752415816,0.18190582084522666,0.3149884118975772,0.060351426575260644,0.07467597048521138,0.09099171575388904,0.2974759965464464,1.0,1.0,1.0,0.5540899453948489,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4705761051408485,0.4049157632156874,0.37140821137175717,0.05912452837833638,0.304160525847054,0.22788662659894635,0.18947783685652844,0.09839012259710993,0.2017278292264347,1.0,1.0,1.0,0.5556121898248598,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.47498483957936716,0.40752428462827966,0.3755304190081177,0.28220719516953763,0.23011801004811178,0.38377250168882815,0.0,0.14524106709638923,0.11225028489740801,0.0,1.0,1.0,0.557386934959565,0.9034455999599575,0.9999999999999999,1.0,0.0965544000400425,0.0,0.0
0.4785714079662757,0.41182018501481604,0.3758732276162813,0.22983431337542237,0.3783033407481533,0.03202276993901579,0.030778475530978358,0.05303711140775189,0.3177066813165238,1.0,1.0,1.0,0.5738054681568427,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.4833712252486391,0.41182018501481604,0.3768896155941054,0.30707879073408284,0.0,0.09488679998044217,0.0,0.2917928366205746,0.2815101865376447,0.0,1.0,1.0,0.5811898019901554,0.8015027591422061,0.9999999999999999,1.0,0.19849724085779374,0.0,0.0
0.48847400554601167,0.41683656451686807,0.3818117410340862,0.3263281907056001,0.44141554588378107,0.45791744780816795,0.0,0.013345742222520142,0.06976069335531347,0.0,1.0,1.0,0.5872879946826175,0.7332714395540259,0.9999999999999999,1.0,0.2667285604459743,0.0,0.0
0.4898123456350439,0.42184133874712343,0.38518797080201317,0.08602409639621808,0.44039971066825584,0.3145318706504585,0.1731378757333302,0.014141841517079324,0.15530837657553928,1.0,1.0,1.0,0.5900634524528883,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.49300095524882787,0.424521938599877,0.386124995142861,0.2044420764994927,0.23645869178086068,0.08748385066909399,0.05718694294639514,0.1464208226177219,0.29058931233103663,1.0,1.0,1.0,0.6001711665671365,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.496968785961629,0.4290731695586472,0.3915768552852852,0.25413561258968453,0.40068062207553073,0.506960724670252,0.007985059167381252,0.04035331050403764,0.04153653507362907,1.0,1.0,1.0,0.6008573560895623,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
0.5010130039305511,0.43315521102897486,0.3939083429333975,0.2590014537271005,0.35955139699738925,0.21740532497745838,0.0031411357415404998,0.06785119692235114,0.21631044309107417,1.0,1.0,1.0,0.6113749418178553,1.0,0.9999999999999999,1.0,0.0,0.0,0.0
